SQLDATE,EventRootCode,QuadClass,GLOBALEVENTID,EventCode,Actor1Name,Actor2Name,Actor1CountryCode,Actor2CountryCode,Actor1Type1Code,GoldsteinScale,NumMentions,AvgTone,ActionGeo_Type,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,score_mentions,score_goldstein,score_tone,score_zscore,score_geo,priority_score
2021-04-11,15,4,979220117,150,CHINA,TAIWAN,CHN,TWN,,-7.2,110,-7.53424657534246,4,39.9289,116.388,https://www.bruneinews.net/news/268619741/china-again-violates-taiwan-airspace-380-incursions-since-2016,1.0,0.0,0.7439048645267661,0.0,0.1,0.325
2019-12-31,19,4,895926369,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,194,-6.6631562535719,4,39.9289,116.388,https://www.msn.com/en-us/news/world/taiwan-passes-anti-infiltration-law-aimed-at-combating-chinese-influence/ar-BBYuivM,1.0,0.9999999996428571,0.6578964864723418,0.0,0.1,0.325
2022-11-12,19,4,1139721809,194,CHINA,TAIWAN,CHN,TWN,,-10.0,120,-4.66733308895872,4,39.9289,116.388,https://news.yahoo.com/japanese-island-holds-disaster-drill-085801970.html,1.0,0.9999999996428571,0.46083596475408833,0.0,0.1,0.325
2018-04-19,15,4,748968945,150,CHINA,TAIWAN,CHN,TWN,,-7.2,166,-1.38838654118605,4,39.9289,116.388,https://uk.reuters.com/article/uk-china-taiwan/china-carries-out-low-key-live-fire-drills-after-warning-taiwan-idUKKBN1HQ044,1.0,0.0,0.0,0.08768627380063523,0.1,0.325
2021-02-20,15,4,970651434,151,TAIPEI,CHINESE,TWN,CHN,,-7.2,100,-2.36206157276392,4,39.9289,116.388,https://www.aninews.in/news/world/asia/8-chinese-fighter-aircraft-enter-taipeis-air-defense-zone-as-taiwan-appoints-us-trained-defence-minister20210220130250/,1.0,0.0,0.0,0.0,0.1,0.325
2024-12-11,15,4,1214951313,150,CHINA,TAIWAN,CHN,TWN,MIL,-7.2,122,-1.23221644397869,4,39.9289,116.388,https://www.news4jax.com/news/world/2024/12/11/taiwan-demands-that-china-end-its-military-activity-in-nearby-waters/,1.0,0.0,0.0,0.20003601969893867,0.1,0.325
2020-09-19,19,4,947506839,190,BEIJING,TAIWAN,CHN,TWN,,-10.0,132,-3.56035046527439,5,41.0,123.0,https://www.taiwansun.com/news/266443832/opinion-us-hardliners-on-china-are-repeating-historical-mistakes,1.0,0.9999999996428571,0.3515364149622839,0.18989920052014436,0.1,0.325
2023-04-09,19,4,1094503639,190,CHINA,TAIWAN,CHN,TWN,MIL,-10.0,100,-2.27153251744623,4,39.9289,116.388,https://www.moneycontrol.com/news/world/china-simulates-striking-taiwan-on-second-day-of-drills-10383491.html,1.0,0.9999999996428571,0.0,0.28901476582391084,0.1,0.325
2021-10-03,19,4,1007380400,192,CHINA,TAIWAN,CHN,TWN,,-9.5,308,-4.48002478099593,4,39.9289,116.388,https://www.sfgate.com/news/article/US-raises-concern-as-China-flies-warplanes-south-16505723.php,1.0,0.8214285711352041,0.44234180477851537,0.4055881863800452,0.1,0.325
2019-11-22,19,4,888337250,190,TAIWAN,BEIJING,TWN,CHN,,-10.0,107,-3.6100630133874,4,39.9289,116.388,https://www.sandiegouniontribune.com/news/nation-world/story/2019-11-22/us-working-with-taiwan-to-combat-china-election-interference,1.0,0.9999999996428571,0.3564448561712986,0.08796785211115729,0.1,0.325
2018-05-16,15,4,756344560,150,CHINA,TAIWAN,CHN,TWN,,-7.2,300,-2.04314909792367,4,39.9289,116.388,http://www.dailymail.co.uk/wires/ap/article-5734403/China-says-military-exercises-intended-threaten-Taiwan.html,1.0,0.0,0.0,0.07332577996400998,0.1,0.325
2019-07-15,19,4,859186305,190,TAIWAN,CHINA,TWN,CHN,,-10.0,118,-0.453171515987126,4,39.9289,116.388,https://sg.news.yahoo.com/populist-pro-china-mayor-face-tsai-taiwan-presidential-040348990.html,1.0,0.9999999996428571,0.0,0.059246864437906784,0.1,0.325
2016-08-01,19,4,565299338,190,BEIJING,TAIWAN,CHN,TWN,,-10.0,932,-1.83436087976306,4,39.9289,116.388,http://www.nytimes.com/aponline/2016/08/01/world/asia/ap-as-taiwan-aboriginal-apology.html,1.0,0.9999999996428571,0.0,0.6308508347976963,0.1,0.325
2016-08-01,19,4,565300241,190,TAIWAN,BEIJING,TWN,CHN,,-10.0,932,-1.83436087976306,4,39.9289,116.388,http://www.nytimes.com/aponline/2016/08/01/world/asia/ap-as-taiwan-aboriginal-apology.html,1.0,0.9999999996428571,0.0,0.6308508347976963,0.1,0.325
2023-04-10,19,4,1094625455,190,CHINA,TAIWAN,CHN,TWN,MIL,-10.0,118,-1.41340005506962,4,39.9289,116.388,https://thetimeshub.in/china-simulates-targeted-bombings-against-taiwan/,1.0,0.9999999996428571,0.0,0.18849130896753405,0.1,0.325
2023-04-12,19,4,1095082806,190,CHINA,TAIWAN,CHN,TWN,,-10.0,110,-1.31808325794454,4,39.9289,116.388,https://www.bignewsnetwork.com/news/273733238/experts-eye-future-of-us-china-relations,1.0,0.9999999996428571,0.0,0.2253780676459244,0.1,0.325
2016-05-20,19,4,542192086,190,CHINA,TAIWAN,CHN,TWN,,-10.0,288,1.02742233253348,4,39.9289,116.388,http://news.findlaw.com/apnews/ed3c65a9a0204c1f8219736d78af0133,1.0,0.9999999996428571,0.0,0.7122269665385726,0.1,0.325
2016-05-20,15,4,542192084,150,CHINA,TAIWAN,CHN,TWN,,-7.2,1468,1.06079444713968,4,39.9289,116.388,http://news.findlaw.com/apnews/ed3c65a9a0204c1f8219736d78af0133,1.0,0.0,0.0,0.7122269665385726,0.1,0.325
2016-05-20,19,4,542193118,190,TAIWAN,CHINA,TWN,CHN,,-10.0,192,1.02742233253348,4,39.9289,116.388,http://news.findlaw.com/apnews/ed3c65a9a0204c1f8219736d78af0133,1.0,0.9999999996428571,0.0,0.7122269665385726,0.1,0.325
2016-05-20,19,4,542112360,190,BEIJING,CHEN SHUI BIAN,CHN,TWN,,-10.0,239,-3.20829203389919,4,39.9289,116.388,http://macaudailytimes.com.mo/taiwan-leader-faces-thornier-ties-china-growth-woes.html,1.0,0.9999999996428571,0.31677541038422896,0.7122269665385726,0.1,0.325
2016-05-20,19,4,542192085,190,CHINA,TAIWAN,CHN,TWN,,-10.0,192,1.02742233253348,4,39.9289,116.388,http://news.findlaw.com/apnews/ed3c65a9a0204c1f8219736d78af0133,1.0,0.9999999996428571,0.0,0.7122269665385726,0.1,0.325
2024-12-11,15,4,1214953693,150,CHINA,TAIWAN,CHN,TWN,MIL,-7.2,94,-1.2401516482065,4,39.9289,116.388,https://www.burytimes.co.uk/news/national/24786331.taiwan-demands-china-ends-military-activity-nearby-waters/,1.0,0.0,0.0,0.20003601969893867,0.1,0.325
2024-12-11,15,4,1214953692,150,CHINA,TAIWAN,CHN,TWN,MIL,-7.2,94,-1.2401516482065,4,39.9289,116.388,https://www.burytimes.co.uk/news/national/24786331.taiwan-demands-china-ends-military-activity-nearby-waters/,1.0,0.0,0.0,0.20003601969893867,0.1,0.325
2024-12-11,15,4,1214951312,150,CHINA,TAIWAN,CHN,TWN,MIL,-7.2,120,-1.23598611442327,4,39.9289,116.388,https://www.news4jax.com/news/world/2024/12/11/taiwan-demands-that-china-end-its-military-activity-in-nearby-waters/,1.0,0.0,0.0,0.20003601969893867,0.1,0.325
2021-07-04,19,4,993307433,190,CHINA,TAIWAN,CHN,TWN,,-10.0,120,0.10699941785664,4,39.9289,116.388,https://www.bignewsnetwork.com/news/270157873/chinese-foreign-minister-crticises-us-its-allies,1.0,0.9999999996428571,0.0,0.0,0.1,0.325
2021-07-08,15,4,993928170,150,CHINA,TAIWAN,CHN,TWN,,-7.2,870,-3.85988112110123,4,42.8333,124.633,https://www.torontotelegraph.com/news/270214426/angry-china-responds-to-japanese-warning-not-to-invade-taiwan,1.0,0.0,0.38111101272946024,0.1887728872780561,0.1,0.325
2021-08-28,15,4,1001359572,154,CHINA,TAIWAN,CHN,TWN,,-7.2,210,-2.38504186150842,3,38.8951,-77.0364,https://www.reuters.com/world/exclusive-pentagon-holds-talks-with-chinese-military-first-time-under-biden-2021-08-28/,1.0,0.0,0.0,0.002931202333494036,0.1,0.325
2026-01-01,15,4,1281753295,150,CHINA,TAIWAN,CHN,TWN,,-7.2,262,-3.18187033839768,4,39.9289,116.388,https://www.sanfordherald.com/news/national/taiwans-president-vows-to-defend-sovereignty-after-china-drills/article_62d3b95b-57da-5dee-b909-476931383a76.html,1.0,0.0,0.31416662560182695,0.031089033385700408,0.1,0.325
2025-04-04,19,4,1236088182,190,TAIWAN,CHINA,TWN,CHN,,-10.0,100,-4.41414614766372,4,39.9289,116.388,https://www.yahoo.com/news/china-floats-battle-barges-taiwan-072454383.html,1.0,0.9999999996428571,0.43583718148086614,0.0,0.1,0.325
2022-01-01,19,4,1021437864,192,CHINESE,TAIWAN,CHN,TWN,,-9.5,130,-1.80278765407862,4,39.9289,116.388,https://www.msn.com/en-us/news/world/taiwan-leader-urges-china-to-curb-military-adventurism/ar-AASkd9e,1.0,0.8214285711352041,0.0,0.0,0.1,0.325
2023-06-01,19,4,1106036914,190,CHINA,TAIWAN,CHN,TWN,,-10.0,120,-1.81465273458256,4,39.9289,116.388,https://www.cnn.com/2023/06/01/asia/taiwan-china-tensions-kinmen-island-dmz-intl-hnk/,1.0,0.9999999996428571,0.0,0.0,0.1,0.325
2024-09-25,15,4,1200253456,150,TAIPEI,CHINA,TWN,CHN,,-7.2,152,-3.09288207440443,4,39.9289,116.388,https://www.nvdaily.com/associated_press_national/china-test-fires-an-intercontinental-ballistic-missile-into-the-pacific-ocean/article_aad66612-9730-52c5-a4c5-052f94c29a70.html,1.0,0.0,0.3053802390921232,0.016446961238553097,0.1,0.325
2019-12-25,19,4,901237743,190,CHINESE,TAIWAN,CHN,TWN,,-10.0,128,-3.44242534214764,4,30.5833,114.267,https://www.msn.com/en-us/news/world/rpt-parties-unite-over-taiwans-exclusion-from-who-anti-virus-planning/ar-BBZhIQ8,1.0,0.9999999996428571,0.3398929053071835,0.0,0.1,0.325
2016-05-20,19,4,542193119,190,TAIWAN,CHINA,TWN,CHN,,-10.0,288,1.02742233253348,4,39.9289,116.388,http://news.findlaw.com/apnews/ed3c65a9a0204c1f8219736d78af0133,1.0,0.9999999996428571,0.0,0.7122269665385726,0.1,0.325
2023-04-12,15,4,1095097693,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,115,-3.09789255945958,4,39.9289,116.388,https://www.cbs58.com/news/military-exercises-suggest-china-is-getting-ready-to-launch-a-war-against-taiwan-islands-foreign-minister-tells-cnn,1.0,0.0,0.3058749566685777,0.2253780676459244,0.1,0.325
2023-04-12,19,4,1095082807,190,CHINA,TAIWAN,CHN,TWN,,-10.0,128,-1.36469596946254,4,39.9289,116.388,https://www.voanews.com/a/experts-eye-future-of-u-s--china-relations/7046240.html,1.0,0.9999999996428571,0.0,0.2253780676459244,0.1,0.325
2024-08-19,19,4,1193374369,190,TAIPEI,CHINESE,TWN,CHN,,-10.0,264,-7.28864960534969,4,16.45,120.55,https://www.winnipegfreepress.com/world/2024/08/18/china-accuses-the-philippines-of-deliberately-crashing-one-of-its-ships-into-a-chinese-vessel,1.0,0.9999999996428571,0.7196554881805517,0.030525876764656283,0.1,0.325
2021-06-19,19,4,991006671,193,TAIPEI,CHINESE,TWN,CHN,,-10.0,220,0.262467865324276,4,39.9289,116.388,https://news.yahoo.com/exclusive-u-triples-vaccines-taiwan-120929322.html,1.0,0.9999999996428571,0.0,0.02939956352256803,0.1,0.325
2022-01-24,15,4,1024792429,154,CHINESE,TAIWAN,CHN,TWN,,-7.2,96,-0.11961722488039,4,26.5,128.0,https://www.australiannews.net/news/272227195/china-flies-dozens-of-warplanes-toward-taiwan-in-latest-incursions,1.0,0.0,0.0,0.0,0.1,0.325
2015-11-07,19,4,482731787,192,TAIWAN,CHINA,TWN,CHN,,-9.5,587,-1.0425932327968,4,39.9289,116.388,http://www.WLOX.com/story/30460867/a-china-taiwan-handshake-66-years-in-the-making,1.0,0.8214285711352041,0.0,0.4199486802166705,0.1,0.325
2020-02-10,19,4,904930140,192,CHINESE,TAIWAN,CHN,TWN,MIL,-9.5,114,-3.53599556097477,4,39.9289,116.388,https://www.rappler.com/world/regions/asia-pacific/251455-chinese-military-aircraft-cross-into-taiwan-airspace,1.0,0.8214285711352041,0.34913169783464626,0.0,0.1,0.325
2020-02-11,19,4,905103786,190,CHINA,TAIWAN,CHN,TWN,,-10.0,160,-2.10551315083204,4,39.9289,116.388,https://isp.netscape.com/news/world/story/0002/20200211/KBN20503L_1,1.0,0.9999999996428571,0.0,0.0,0.1,0.325
2019-11-22,19,4,888339982,190,TAIWAN,CHINA,TWN,CHN,,-10.0,198,-3.73623963346659,4,39.9289,116.388,https://mynorthwest.com/1611344/us-working-with-taiwan-to-combat-china-election-interference/,1.0,0.9999999996428571,0.36890308945684636,0.08796785211115729,0.1,0.325
2018-05-16,15,4,756336371,150,CHINA,TAIWAN,CHN,TWN,,-7.2,140,-2.15060536748938,4,39.9289,116.388,http://www.newsadvance.com/news/world/wire/china-says-military-exercises-intended-to-threaten-taiwan/article_83ced240-e28c-5b6b-ab25-93d62b3bb1b3.html,1.0,0.0,0.0,0.07332577996400998,0.1,0.325
2024-05-03,19,4,1173496317,190,TAIWAN,CHINA,TWN,CHN,,-10.0,140,-1.78589319478441,4,39.9289,116.388,https://www.marketscreener.com/quote/index/MSCI-TAIWAN-STRD-107361484/news/Taiwan-says-Chinese-planes-crossed-median-line-China-carries-out-landing-drills-46612718/,1.0,0.9999999996428571,0.0,0.0,0.1,0.325
2019-01-15,19,4,816525043,190,CHINA,TAIWAN,CHN,TWN,,-10.0,540,-0.971635250811628,4,39.9289,116.388,https://www.kiro7.com/news/politics/defense-intel-report-fuels-worries-of-china-attack-on-taiwan/904964485,1.0,0.9999999996428571,0.0,0.188209730657012,0.1,0.325
2019-01-15,19,4,816530340,194,CHINA,TAIWAN,CHN,TWN,,-10.0,248,-2.54171315666133,4,39.9289,116.388,https://www.washingtonpost.com/world/national-security/defense-intel-report-fuels-worries-of-china-attack-on-taiwan/2019/01/15/092bcdf6-190d-11e9-b8e6-567190c2fd08_story.html,1.0,0.9999999996428571,0.0,0.188209730657012,0.1,0.325
2018-06-24,15,4,766710268,154,CHINA,TAIWAN,CHN,TWN,GOV,-7.2,107,-2.70442872125826,4,39.9289,116.388,https://www.thehour.com/news/world/article/Mattis-to-visit-China-as-Taiwan-S-China-Sea-13020833.php,1.0,0.0,0.0,0.0060285637492367376,0.1,0.325
2023-07-26,15,4,1117153155,150,TAIWAN,CHINA,TWN,CHN,,-7.2,124,-6.32701692475198,4,24.1098,113.005,https://www.seattletimes.com/nation-world/typhoon-blows-off-roofs-floods-villages-and-displaces-thousands-in-northern-philippines/,1.0,0.0,0.6247072777880568,0.03334165986987692,0.1,0.325
2020-08-23,19,4,942355060,190,TAIWAN,CHINA,TWN,CHN,,-10.0,205,-3.38040705098819,4,39.9289,116.388,https://www.chron.com/news/article/US-envoy-joins-Taiwan-president-at-military-15508184.php,1.0,0.9999999996428571,0.33376943854487423,0.18708341741492374,0.1,0.325
2022-08-04,19,4,1057079065,194,CHINA,TAIWAN,CHN,TWN,,-10.0,265,-3.8809299990162,4,39.9289,116.388,https://inlandnewstoday.com/story.php?s=68209,1.0,0.9999999996428571,0.3831893045025251,0.9999999998921218,0.1,0.325
2023-07-26,19,4,1117224955,195,CHINESE,TAOYUAN,CHN,TWN,,-10.0,98,-4.4750430292599,4,24.1098,113.005,https://www.taiwannews.com.tw/en/news/4954783,1.0,0.9999999996428571,0.4418499242283849,0.03334165986987692,0.1,0.325
2021-11-10,15,4,1013547626,150,BEIJING,TAIWAN,CHN,TWN,,-7.2,186,-0.718461802028256,4,39.9289,116.388,https://abcnews.go.com/US/wireStory/chinese-forces-exercise-taiwan-response-us-visit-81074877,1.0,0.0,0.0,0.08205470759019395,0.1,0.325
2022-08-04,15,4,1057141626,150,TAIWANESE,CHINA,TWN,CHN,,-7.2,96,-2.53025302530253,4,24.1098,113.005,https://www.msn.com/en-us/news/world/facing-growing-threats-from-china-these-big-war-games-are-how-taiwan-prepares-to-fend-off-a-chinese-invasion/ar-AA10igSj,1.0,0.0,0.0,0.9999999998921218,0.1,0.325
2022-08-04,15,4,1057075715,150,CHINA,TAIWANESE,CHN,TWN,MIL,-7.2,378,-2.07019448741782,4,39.9289,116.388,https://www.stuff.co.nz/world/asia/300654066/china-tightens-noose-with-taiwan-blockade,1.0,0.0,0.0,0.9999999998921218,0.1,0.325
2022-08-04,15,4,1057079062,150,CHINESE,TAIWAN,CHN,TWN,,-7.2,130,-2.13996803714007,4,39.9289,116.388,https://inlandnewstoday.com/story.php?s=68209,1.0,0.0,0.0,0.9999999998921218,0.1,0.325
2022-05-31,19,4,1047051793,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,110,-2.64913753069407,4,39.9289,116.388,https://news.webindia123.com/news/Articles/World/20220531/3947229.html,1.0,0.9999999996428571,0.0,0.06910210530617902,0.1,0.325
2014-05-15,19,4,297472085,193,TAIPEI,CHINESE,TWN,CHN,,-10.0,274,0.894268768445757,4,39.9289,116.388,http://www.nation.com.pk/international/16-May-2014/up-to-21-dead-as-anti-china-riots-spread-in-vietnam,1.0,0.9999999996428571,0.0,0.054741611469553766,0.1,0.325
2022-05-31,19,4,1047025465,192,TAIWAN,CHINESE,TWN,CHN,GOV,-9.5,102,-3.30248066048623,4,39.9289,116.388,https://www.msn.com/en-us/news/world/us-congressional-delegation-makes-surprise-visit-to-taiwan/ar-AAXT6Mq,1.0,0.8214285711352041,0.32607526230711475,0.06910210530617902,0.1,0.325
2020-08-23,19,4,942358312,190,TAIWAN,CHINESE,TWN,CHN,,-10.0,92,-1.7343886747986,4,39.9289,116.388,https://www.washingtonpost.com/world/national-security/us-envoy-joins-taiwan-president-at-military-memorial/2020/08/23/d036b894-e511-11ea-82d8-5e55d47e90ca_story.html,0.9999999999811321,0.9999999996428571,0.0,0.18708341741492374,0.1,0.32499999999528306
2016-01-16,19,4,502698811,194,CHINA,TAIWAN,CHN,TWN,,-10.0,92,-3.82113278643843,4,39.9289,116.388,https://au.news.yahoo.com/world/a/30587995/drama-and-democracy-taiwans-political-evolution/,0.9999999999811321,0.9999999996428571,0.37728513918527534,0.0,0.1,0.32499999999528306
2020-03-17,19,4,912785634,190,CHINA,TAIWAN,CHN,TWN,,-10.0,92,-4.57791530673261,4,39.9289,116.388,https://isp.netscape.com/news/world/story/0002/20200317/KBN21401R_1,0.9999999999811321,0.9999999996428571,0.45200716913291844,0.0,0.1,0.32499999999528306
2019-07-31,15,4,862792705,150,TAIPEI,CHINESE,TWN,CHN,,-7.2,68,-1.2848077273181,5,26.545,117.843,http://www.startribune.com/taiwan-ends-live-fire-drills-coinciding-with-china-exercises/513425652/,0.5471698113104307,0.0,0.0,0.0,0.25,0.32429245282760766
2013-09-26,19,4,269408195,194,TAIWAN,CHINESE,TWN,CHN,,-10.0,68,1.90336248179233,4,22.7902,115.239,http://www.thestar.com.my/News/Regional/2013/09/27/taiwan-missiles-launch.aspx,0.5471698113104307,0.9999999996428571,0.0,0.0,0.25,0.32429245282760766
2021-10-04,19,4,1007519445,190,CHINA,TAIWAN,CHN,TWN,,-10.0,90,-4.12348145823683,4,39.9289,116.388,https://www.zerohedge.com/geopolitical/taiwan-informs-australia-its-preparing-war-china-sends-record-52-pla-jets-toward,0.9622641509252403,0.9999999996428571,0.4071379778845202,0.03362323818039898,0.1,0.3155660377313101
2021-06-06,19,4,988798231,190,CHINA,TAIWAN,CHN,TWN,,-10.0,90,-1.93939393939394,4,39.9289,116.388,https://www.kagstv.com/article/news/health/coronavirus/vaccine/us-senators-promise-vaccines-taiwan-china-tension/507-46973a1c-fc8d-4e3c-8b3e-555e86a88219,0.9622641509252403,0.9999999996428571,0.0,0.0,0.1,0.3155660377313101
2021-06-06,19,4,988798872,190,TAIWAN,CHINA,TWN,CHN,,-10.0,90,-1.93939393939394,4,39.9289,116.388,https://www.kagstv.com/article/news/health/coronavirus/vaccine/us-senators-promise-vaccines-taiwan-china-tension/507-46973a1c-fc8d-4e3c-8b3e-555e86a88219,0.9622641509252403,0.9999999996428571,0.0,0.0,0.1,0.3155660377313101
2023-08-03,19,4,1124387141,190,CHINA,TAIWAN,CHN,TWN,,-10.0,90,-1.96252845228157,4,31.2222,121.458,https://apnews.com/article/taiwan-china-people-identity-reunification-3dde05f227bb579bf406556c05b1d131,0.9622641509252403,0.9999999996428571,0.0,0.06825737037461282,0.1,0.3155660377313101
2023-08-03,19,4,1124387149,190,TAIWAN,CHINA,TWN,CHN,,-10.0,90,-1.96252845228157,4,31.2222,121.458,https://apnews.com/article/taiwan-china-people-identity-reunification-3dde05f227bb579bf406556c05b1d131,0.9622641509252403,0.9999999996428571,0.0,0.06825737037461282,0.1,0.3155660377313101
2023-06-27,19,4,1111502183,190,TAIWAN,BEIJING,TWN,CHN,,-10.0,90,-3.84335577741661,4,39.9289,116.388,https://www.taiwansun.com/news/273880940/taiwan-outlines-terms-for-potential-attack-on-beijing-forces,0.9622641509252403,0.9999999996428571,0.3794793587303466,0.0,0.1,0.3155660377313101
2022-12-25,15,4,1077633881,150,CHINESE,TAIWAN,CHN,TWN,,-7.2,90,-3.3382991930478,4,39.9289,116.388,https://www.taiwansun.com/news/273266288/china-responds-to-us-provocation,0.9622641509252403,0.0,0.3296118575520814,0.0,0.1,0.3155660377313101
2021-10-20,19,4,1010127694,190,CHINA,TAIWAN,CHN,TWN,,-10.0,90,-5.41881675758813,4,39.9289,116.388,https://economictimes.indiatimes.com/news/defence/odds-of-war-with-china-in-next-year-very-low-says-taiwan-despite-heightened-tension/articleshow/87153700.cms,0.9622641509252403,0.9999999996428571,0.5350348048259542,0.0,0.1,0.3155660377313101
2022-05-15,19,4,1044461631,195,CHINA,TAIWAN,CHN,TWN,,-10.0,88,-7.29133604928717,4,39.9289,116.388,https://news.webindia123.com/news/Articles/World/20220515/3941913.html,0.9245283018693485,0.9999999996428571,0.7199207381552354,0.0,0.1,0.3061320754673371
2023-09-18,15,4,1127494182,151,TAIWAN,CHINESE,TWN,CHN,,-7.2,88,-3.55989793842834,4,39.9289,116.388,https://news.yahoo.com/taiwan-says-103-chinese-warplanes-020012691.html,0.9245283018693485,0.0,0.3514917340617135,0.006591720370280865,0.1,0.3061320754673371
2020-10-30,19,4,953526574,194,CHINA,TAIWAN,CHN,TWN,,-10.0,88,-4.409743640542,4,39.9289,116.388,https://economictimes.indiatimes.com/news/defence/china-is-angry-and-acting-more-brutish-taiwan-anxiety-rises-as-sabre-rattling-grows/articleshow/78946432.cms,0.9245283018693485,0.9999999996428571,0.4354024934956494,0.0,0.1,0.3061320754673371
2023-07-25,15,4,1116938637,150,TAIWAN,CHINA,TWN,CHN,,-7.2,88,-4.69777127106769,4,24.1098,113.005,https://www.michigansthumb.com/news/world/article/strong-typhoon-blows-closer-to-northern-18258840.php,0.9245283018693485,0.0,0.4638413232211605,0.0,0.1,0.3061320754673371
2023-04-12,15,4,1095097694,150,CHINA,TAIWAN,CHN,TWN,,-7.2,86,-1.98267381127018,4,39.9289,116.388,https://www.usnews.com/news/world/articles/2023-04-11/macron-comments-leave-senior-taiwanese-official-puzzled,0.8867924528134568,0.0,0.0,0.2253780676459244,0.1,0.2966981132033642
2018-10-11,15,4,793680188,150,TAIWAN,CHINESE,TWN,CHN,,-7.2,86,-2.5381330393051,4,39.9289,116.388,https://www.reuters.com/article/us-taiwan-anniversary-president/taiwan-pledges-to-boost-national-security-amid-chinese-pressure-idUSKCN1MK09G,0.8867924528134568,0.0,0.0,0.0,0.1,0.2966981132033642
2025-04-02,15,4,1235651777,150,CHINA,TAIWAN,CHN,TWN,MIL,-7.2,85,-4.91060366133082,4,39.9289,116.388,https://www.firstpost.com/world/chinas-military-conducts-major-exercises-near-taiwan-us-condemns-intimidation-13876531.html,0.8679245282855109,0.0,0.48485564082575855,0.009689081786023566,0.1,0.29198113207137777
2022-01-04,15,4,1021738468,154,CHINESE,TAIWAN,CHN,TWN,MIL,-7.2,84,-2.82511603585296,4,39.9289,116.388,https://www.msn.com/en-us/news/world/china-us-uk-france-and-russia-pledge-to-avoid-nuclear-war/ar-AASpmnF,0.849056603757565,0.0,0.0,0.0,0.1,0.2872641509393913
2018-10-09,15,4,793157364,150,TAOYUAN,CHINA,TWN,CHN,,-7.2,84,2.03965414772418,4,39.9289,116.388,https://tucson.com/news/world/taiwan-holds-military-drill-with-paraguay-amid-china-tension/article_c5f5647a-c820-5cac-92bc-96ab94c1c104.html,0.849056603757565,0.0,0.0,0.0003969975387954625,0.1,0.2872641509393913
2020-02-17,19,4,906436319,190,CHINA,TAIPEI,CHN,TWN,,-10.0,60,-4.07946515234461,4,23.2656,116.054,https://www.rappler.com/world/regions/asia-pacific/251997-taiwan-embraces-mascots-coronavirus-prevention-campaign,0.3962264150868637,0.9999999996428571,0.4027919634895464,0.004620672196626418,0.25,0.28655660377171593
2016-07-01,19,4,555711272,194,TAIWAN,CHINA,TWN,CHN,,-10.0,83,-3.88349022333435,4,39.9289,116.388,http://arynews.tv/en/taiwan-mistakenly-fires-missile-towards-china/,0.8301886792296191,0.9999999996428571,0.3834420919983291,0.2245333327143582,0.1,0.2825471698074048
2022-03-06,15,4,1087909197,150,CHINA,TAIWAN,CHN,TWN,,-7.2,80,-2.63868134903217,4,39.9289,116.388,https://www.arabnews.com/node/2263131/world,0.7735849056457814,0.0,0.0,0.0,0.1,0.26839622641144534
2019-01-15,19,4,816533208,190,CHINA,TAIWAN,CHN,TWN,,-10.0,80,-2.4234693877551,4,39.9289,116.388,https://www.stamfordadvocate.com/news/article/Defense-intel-report-fuels-worries-of-China-13536187.php,0.7735849056457814,0.9999999996428571,0.0,0.188209730657012,0.1,0.26839622641144534
